term,caseOrigin,issueArea,petitioner,respondent,lcDispositionDirection,declarationUncon,partyWinning
1992,302.0,9.0,28.0,126.0,1.0,1.0,0.0
1992,48.0,9.0,130.0,27.0,1.0,1.0,1.0
1992,74.0,1.0,28.0,126.0,2.0,1.0,1.0
1992,45.0,1.0,126.0,28.0,1.0,1.0,1.0
1992,66.0,1.0,195.0,5.0,1.0,1.0,1.0
1992,85.0,9.0,28.0,28.0,1.0,1.0,1.0
1992,58.0,9.0,113.0,27.0,1.0,1.0,1.0
1992,58.0,9.0,113.0,27.0,1.0,1.0,1.0
1992,121.0,6.0,111.0,19.0,1.0,1.0,0.0
1992,55.0,10.0,28.0,151.0,2.0,1.0,0.0
1992,112.0,9.0,18.0,176.0,1.0,1.0,1.0
1992,21.0,8.0,151.0,393.0,2.0,1.0,0.0
1992,9.0,12.0,369.0,240.0,1.0,1.0,1.0
1992,48.0,2.0,19.0,215.0,2.0,1.0,1.0
1992,55.0,9.0,16.0,27.0,1.0,1.0,0.0
1992,55.0,9.0,16.0,27.0,1.0,1.0,0.0
1992,83.0,1.0,100.0,27.0,1.0,1.0,1.0
1992,126.0,2.0,218.0,165.0,2.0,1.0,1.0
1992,126.0,5.0,218.0,165.0,2.0,1.0,1.0
1992,60.0,1.0,126.0,28.0,1.0,1.0,1.0
1992,46.0,1.0,28.0,126.0,2.0,1.0,1.0
1992,121.0,1.0,126.0,28.0,1.0,1.0,0.0
1992,51.0,8.0,184.0,141.0,2.0,1.0,1.0
1992,121.0,1.0,126.0,28.0,1.0,1.0,0.0
1992,9.0,12.0,240.0,369.0,2.0,1.0,0.0
1992,66.0,1.0,100.0,27.0,1.0,1.0,0.0
1992,3.0,12.0,27.0,240.0,1.0,1.0,1.0
1992,49.0,1.0,27.0,100.0,2.0,1.0,1.0
1992,83.0,9.0,19.0,251.0,2.0,1.0,1.0
1992,83.0,2.0,19.0,251.0,2.0,1.0,1.0
1992,83.0,2.0,19.0,251.0,2.0,1.0,1.0
1992,302.0,1.0,215.0,28.0,1.0,1.0,0.0
1992,302.0,8.0,25.0,19.0,2.0,1.0,0.0
1992,302.0,8.0,25.0,19.0,2.0,1.0,0.0
1992,302.0,8.0,25.0,19.0,2.0,1.0,0.0
1992,302.0,8.0,25.0,19.0,2.0,1.0,0.0
1992,131.0,1.0,27.0,100.0,2.0,1.0,1.0
1992,72.0,2.0,170.0,28.0,1.0,1.0,0.0
1992,92.0,1.0,27.0,195.0,2.0,1.0,0.0
1992,103.0,2.0,211.0,211.0,2.0,1.0,1.0
1992,103.0,2.0,211.0,211.0,2.0,1.0,1.0
1992,103.0,2.0,211.0,211.0,2.0,1.0,1.0
1992,120.0,2.0,174.0,5.0,1.0,1.0,1.0
1992,47.0,8.0,237.0,216.0,1.0,1.0,0.0
1992,108.0,8.0,208.0,27.0,1.0,1.0,0.0
1992,80.0,10.0,249.0,176.0,2.0,1.0,1.0
1992,80.0,10.0,4.0,176.0,2.0,1.0,1.0
1992,58.0,1.0,126.0,27.0,1.0,1.0,1.0
1992,100.0,9.0,234.0,245.0,1.0,1.0,1.0
1992,86.0,1.0,28.0,126.0,2.0,1.0,1.0
1992,48.0,2.0,1.0,175.0,2.0,1.0,1.0
1992,48.0,2.0,1.0,175.0,2.0,1.0,1.0
1992,58.0,8.0,24.0,145.0,2.0,1.0,1.0
1992,116.0,8.0,114.0,135.0,1.0,1.0,0.0
1992,104.0,3.0,3.0,220.0,2.0,4.0,0.0
1992,123.0,12.0,27.0,240.0,1.0,1.0,1.0
1992,64.0,1.0,28.0,126.0,2.0,1.0,1.0
1992,302.0,2.0,186.0,195.0,1.0,1.0,1.0
1992,122.0,10.0,27.0,28.0,1.0,1.0,1.0
1992,55.0,9.0,27.0,100.0,1.0,1.0,0.0
1992,92.0,12.0,240.0,27.0,2.0,1.0,1.0
1992,80.0,2.0,151.0,145.0,2.0,1.0,1.0
1992,133.0,1.0,126.0,28.0,1.0,1.0,0.0
1992,60.0,10.0,231.0,208.0,2.0,1.0,1.0
1992,60.0,10.0,208.0,231.0,1.0,1.0,1.0
1992,81.0,1.0,28.0,126.0,1.0,1.0,1.0
1992,81.0,1.0,28.0,126.0,1.0,1.0,1.0
1992,129.0,1.0,27.0,100.0,2.0,1.0,1.0
1992,49.0,9.0,27.0,28.0,1.0,1.0,0.0
1992,57.0,3.0,4.0,216.0,2.0,3.0,0.0
1992,302.0,10.0,27.0,28.0,1.0,1.0,1.0
1992,129.0,2.0,364.0,139.0,1.0,1.0,1.0
1992,121.0,7.0,8.0,19.0,1.0,1.0,0.0
1992,56.0,1.0,126.0,27.0,1.0,1.0,1.0
1992,48.0,8.0,195.0,156.0,2.0,1.0,0.0
1992,45.0,1.0,27.0,100.0,2.0,1.0,1.0
1992,114.0,9.0,128.0,172.0,1.0,1.0,1.0
1992,66.0,9.0,215.0,27.0,1.0,1.0,0.0
1992,107.0,2.0,4.0,170.0,2.0,1.0,0.0
1992,121.0,1.0,126.0,27.0,1.0,1.0,0.0
1992,302.0,3.0,226.0,28.0,1.0,3.0,1.0
1992,302.0,1.0,226.0,28.0,1.0,3.0,1.0
1992,9.0,12.0,369.0,240.0,1.0,1.0,1.0
1992,92.0,5.0,327.0,126.0,2.0,1.0,0.0
1992,93.0,9.0,397.0,170.0,2.0,1.0,1.0
1992,3.0,9.0,176.0,27.0,1.0,1.0,0.0
1992,58.0,1.0,100.0,27.0,1.0,1.0,0.0
1992,50.0,8.0,145.0,216.0,1.0,1.0,0.0
1992,302.0,1.0,100.0,28.0,1.0,1.0,1.0
1992,51.0,8.0,111.0,171.0,2.0,1.0,0.0
1992,32.0,8.0,338.0,124.0,1.0,1.0,1.0
1992,32.0,8.0,338.0,124.0,1.0,1.0,1.0
1992,120.0,8.0,114.0,113.0,1.0,1.0,0.0
1992,65.0,1.0,28.0,126.0,2.0,1.0,1.0
1992,302.0,1.0,28.0,100.0,2.0,1.0,1.0
1992,94.0,3.0,130.0,21.0,1.0,3.0,1.0
1992,94.0,3.0,130.0,21.0,1.0,3.0,1.0
1992,94.0,3.0,130.0,21.0,1.0,3.0,1.0
1992,89.0,9.0,167.0,363.0,1.0,1.0,0.0
1992,129.0,8.0,126.0,216.0,1.0,1.0,1.0
1992,55.0,9.0,113.0,171.0,2.0,1.0,1.0
1992,55.0,9.0,317.0,171.0,2.0,1.0,1.0
1992,106.0,8.0,195.0,135.0,1.0,1.0,0.0
1992,302.0,3.0,28.0,100.0,2.0,1.0,1.0
1992,104.0,10.0,408.0,19.0,1.0,1.0,1.0
1992,58.0,3.0,130.0,3.0,1.0,4.0,1.0
1992,96.0,7.0,146.0,151.0,1.0,1.0,1.0
1992,48.0,8.0,151.0,146.0,2.0,1.0,0.0
1992,48.0,8.0,151.0,146.0,2.0,1.0,0.0
1992,48.0,8.0,151.0,146.0,2.0,1.0,0.0
1992,56.0,9.0,176.0,3.0,1.0,1.0,1.0
1992,115.0,2.0,28.0,170.0,2.0,1.0,1.0
1992,115.0,2.0,28.0,170.0,2.0,1.0,1.0
1992,45.0,3.0,239.0,21.0,2.0,1.0,1.0
1992,90.0,1.0,19.0,215.0,2.0,1.0,0.0
1992,49.0,9.0,1.0,106.0,2.0,1.0,1.0
1992,302.0,10.0,25.0,7.0,1.0,1.0,1.0
1992,302.0,1.0,25.0,7.0,1.0,1.0,1.0
1992,114.0,9.0,139.0,364.0,1.0,1.0,1.0
1992,94.0,2.0,368.0,106.0,2.0,1.0,1.0
1992,94.0,2.0,368.0,106.0,2.0,1.0,1.0
1992,94.0,2.0,368.0,106.0,2.0,1.0,1.0
1992,99.0,8.0,184.0,184.0,1.0,1.0,0.0
1992,66.0,2.0,100.0,19.0,1.0,1.0,1.0
1992,74.0,4.0,19.0,169.0,2.0,1.0,1.0
1992,74.0,4.0,19.0,169.0,2.0,1.0,1.0
1992,302.0,1.0,126.0,28.0,1.0,1.0,0.0
1992,302.0,1.0,126.0,28.0,1.0,1.0,0.0
1992,90.0,1.0,28.0,126.0,2.0,1.0,1.0
1992,126.0,3.0,27.0,221.0,2.0,1.0,1.0
1992,126.0,3.0,27.0,221.0,2.0,1.0,1.0
1992,302.0,8.0,195.0,195.0,2.0,1.0,0.0
1992,86.0,2.0,7.0,10.0,2.0,1.0,1.0
1992,83.0,3.0,126.0,27.0,1.0,1.0,0.0
1992,83.0,1.0,126.0,27.0,1.0,1.0,0.0
1992,83.0,1.0,126.0,27.0,1.0,1.0,0.0
1992,51.0,9.0,208.0,143.0,1.0,1.0,1.0
1992,115.0,1.0,126.0,27.0,1.0,1.0,1.0
1992,115.0,1.0,126.0,27.0,1.0,1.0,1.0
1992,98.0,2.0,251.0,1.0,2.0,1.0,1.0
1992,302.0,1.0,27.0,100.0,2.0,1.0,0.0
1992,50.0,8.0,171.0,28.0,2.0,1.0,1.0
1992,50.0,8.0,171.0,28.0,2.0,1.0,0.0
1992,87.0,1.0,28.0,126.0,2.0,1.0,1.0
1993,114.0,2.0,21.0,164.0,2.0,1.0,0.0
1993,117.0,2.0,154.0,151.0,1.0,1.0,1.0
1993,58.0,9.0,159.0,184.0,1.0,1.0,0.0
1993,114.0,9.0,19.0,215.0,1.0,1.0,0.0
1993,63.0,4.0,27.0,195.0,2.0,1.0,0.0
1993,63.0,4.0,27.0,195.0,2.0,1.0,0.0
1993,96.0,8.0,171.0,146.0,2.0,1.0,0.0
1993,302.0,9.0,28.0,100.0,1.0,1.0,0.0
1993,59.0,1.0,126.0,28.0,1.0,1.0,1.0
1993,90.0,1.0,100.0,27.0,1.0,1.0,1.0
1993,5.0,2.0,186.0,27.0,1.0,1.0,0.0
1993,5.0,2.0,186.0,27.0,1.0,1.0,0.0
1993,134.0,9.0,132.0,371.0,1.0,1.0,0.0
1993,68.0,1.0,126.0,28.0,1.0,1.0,0.0
1993,68.0,1.0,126.0,28.0,1.0,1.0,0.0
1993,66.0,5.0,207.0,218.0,1.0,1.0,1.0
1993,66.0,5.0,207.0,218.0,1.0,1.0,1.0
1993,65.0,2.0,239.0,19.0,1.0,1.0,0.0
1993,30.0,9.0,151.0,382.0,1.0,1.0,0.0
1993,108.0,8.0,7.0,231.0,1.0,1.0,1.0
1993,82.0,10.0,104.0,5.0,1.0,1.0,0.0
1993,82.0,10.0,104.0,5.0,1.0,1.0,0.0
1993,86.0,1.0,28.0,126.0,2.0,1.0,1.0
1993,302.0,2.0,170.0,28.0,1.0,1.0,0.0
1993,302.0,10.0,116.0,145.0,1.0,1.0,0.0
1993,302.0,10.0,116.0,145.0,1.0,1.0,0.0
1993,50.0,8.0,341.0,8.0,2.0,1.0,1.0
1993,25.0,5.0,324.0,347.0,1.0,1.0,1.0
1993,64.0,9.0,208.0,19.0,1.0,1.0,1.0
1993,50.0,6.0,112.0,220.0,1.0,1.0,1.0
1993,59.0,4.0,137.0,27.0,1.0,1.0,0.0
1993,117.0,8.0,112.0,220.0,1.0,1.0,1.0
1993,302.0,1.0,100.0,28.0,1.0,1.0,0.0
1993,302.0,1.0,100.0,28.0,1.0,1.0,0.0
1993,60.0,1.0,27.0,217.0,2.0,1.0,0.0
1993,302.0,1.0,100.0,28.0,1.0,1.0,1.0
1993,301.0,8.0,121.0,7.0,2.0,3.0,1.0
1993,301.0,8.0,234.0,7.0,2.0,3.0,1.0
1993,45.0,9.0,171.0,134.0,1.0,1.0,0.0
1993,302.0,2.0,153.0,188.0,1.0,1.0,1.0
1993,52.0,8.0,113.0,113.0,2.0,1.0,1.0
1993,121.0,8.0,123.0,233.0,1.0,1.0,1.0
1993,56.0,8.0,501.0,148.0,1.0,1.0,1.0
1993,83.0,12.0,27.0,240.0,1.0,1.0,1.0
1993,119.0,2.0,154.0,151.0,1.0,1.0,0.0
1993,103.0,2.0,182.0,151.0,1.0,1.0,0.0
1993,302.0,1.0,100.0,28.0,1.0,1.0,1.0
1993,66.0,8.0,28.0,150.0,2.0,1.0,0.0
1993,48.0,1.0,27.0,100.0,2.0,1.0,1.0
1993,55.0,2.0,212.0,20.0,1.0,1.0,0.0
1993,24.0,1.0,126.0,27.0,1.0,1.0,0.0
1993,49.0,9.0,145.0,151.0,2.0,1.0,1.0
1993,302.0,8.0,122.0,3.0,2.0,4.0,1.0
1993,109.0,8.0,245.0,234.0,2.0,1.0,0.0
1993,109.0,9.0,377.0,23.0,2.0,1.0,1.0
1993,79.0,1.0,126.0,27.0,1.0,1.0,0.0
1993,71.0,1.0,100.0,27.0,1.0,1.0,0.0
1993,71.0,4.0,100.0,27.0,1.0,1.0,0.0
1993,29.0,8.0,114.0,135.0,1.0,1.0,0.0
1993,26.0,7.0,382.0,151.0,1.0,1.0,0.0
1993,106.0,1.0,100.0,27.0,1.0,1.0,1.0
1993,302.0,8.0,122.0,19.0,2.0,3.0,1.0
1993,65.0,3.0,167.0,9.0,2.0,1.0,1.0
1993,302.0,8.0,18.0,7.0,2.0,1.0,0.0
1993,116.0,1.0,126.0,27.0,1.0,1.0,0.0
1993,88.0,1.0,7.0,25.0,2.0,3.0,0.0
1993,151.0,8.0,184.0,27.0,2.0,1.0,0.0
1993,151.0,6.0,184.0,27.0,2.0,1.0,0.0
1993,69.0,1.0,145.0,27.0,2.0,1.0,1.0
1993,123.0,9.0,133.0,133.0,1.0,1.0,0.0
1993,302.0,1.0,126.0,28.0,1.0,1.0,0.0
1993,48.0,12.0,27.0,240.0,1.0,1.0,1.0
1993,48.0,12.0,27.0,240.0,1.0,1.0,1.0
1993,86.0,3.0,3.0,195.0,2.0,4.0,0.0
1993,302.0,2.0,7.0,252.0,2.0,1.0,1.0
1993,48.0,10.0,111.0,341.0,2.0,1.0,1.0
1993,109.0,8.0,145.0,151.0,1.0,1.0,1.0
1993,50.0,10.0,145.0,19.0,1.0,1.0,1.0
1993,301.0,6.0,111.0,7.0,1.0,1.0,1.0
1993,302.0,1.0,126.0,28.0,1.0,1.0,1.0
1993,302.0,8.0,152.0,19.0,2.0,3.0,1.0
1993,32.0,8.0,205.0,205.0,1.0,1.0,0.0
1993,32.0,8.0,27.0,205.0,1.0,1.0,0.0
1993,302.0,10.0,104.0,145.0,1.0,1.0,0.0
1993,302.0,10.0,185.0,145.0,1.0,1.0,0.0
1993,23.0,8.0,393.0,151.0,1.0,1.0,0.0
1993,23.0,8.0,393.0,151.0,1.0,1.0,0.0
1993,302.0,8.0,25.0,4.0,2.0,1.0,0.0
1993,302.0,8.0,25.0,4.0,2.0,1.0,0.0
1993,302.0,8.0,25.0,4.0,2.0,1.0,0.0
1993,302.0,8.0,25.0,4.0,2.0,1.0,0.0
1993,68.0,1.0,126.0,28.0,1.0,1.0,0.0
1993,301.0,4.0,195.0,3.0,2.0,1.0,1.0
1993,302.0,8.0,189.0,208.0,2.0,3.0,1.0
1993,5.0,1.0,186.0,27.0,1.0,1.0,0.0
1993,69.0,2.0,215.0,28.0,1.0,1.0,0.0
1993,109.0,9.0,167.0,363.0,1.0,1.0,0.0
1993,109.0,8.0,231.0,145.0,2.0,1.0,1.0
1993,109.0,8.0,231.0,145.0,2.0,1.0,1.0
1993,84.0,1.0,100.0,27.0,1.0,1.0,0.0
1993,59.0,1.0,100.0,27.0,1.0,1.0,1.0
1993,55.0,3.0,124.0,338.0,2.0,1.0,1.0
1993,55.0,3.0,124.0,338.0,2.0,1.0,1.0
1993,302.0,3.0,21.0,25.0,2.0,3.0,0.0
1993,302.0,3.0,21.0,25.0,2.0,3.0,0.0
1993,302.0,3.0,19.0,25.0,2.0,3.0,0.0
1993,302.0,5.0,218.0,165.0,2.0,1.0,0.0
1993,302.0,1.0,249.0,6.0,1.0,1.0,1.0
1993,120.0,1.0,126.0,28.0,1.0,1.0,1.0
1993,59.0,2.0,5.0,251.0,2.0,1.0,1.0
1993,302.0,1.0,126.0,28.0,1.0,1.0,0.0
1993,302.0,1.0,126.0,28.0,1.0,1.0,0.0
1993,57.0,2.0,211.0,251.0,1.0,1.0,1.0
1993,57.0,2.0,251.0,211.0,2.0,1.0,0.0
1993,57.0,2.0,27.0,28.0,2.0,1.0,0.0
1994,44.0,1.0,27.0,100.0,2.0,1.0,1.0
1994,64.0,9.0,135.0,114.0,2.0,1.0,0.0
1994,92.0,8.0,8.0,15.0,1.0,1.0,1.0
1994,48.0,3.0,27.0,109.0,2.0,1.0,1.0
1994,32.0,9.0,343.0,201.0,1.0,1.0,0.0
1994,302.0,8.0,13.0,19.0,1.0,3.0,1.0
1994,302.0,10.0,13.0,19.0,1.0,3.0,1.0
1994,6.0,2.0,414.0,250.0,2.0,1.0,0.0
1994,302.0,10.0,7.0,25.0,2.0,1.0,1.0
1994,302.0,10.0,7.0,25.0,2.0,1.0,1.0
1994,48.0,9.0,366.0,245.0,2.0,1.0,1.0
1994,93.0,1.0,100.0,27.0,1.0,1.0,1.0
1994,70.0,8.0,158.0,152.0,2.0,1.0,1.0
1994,51.0,1.0,27.0,100.0,2.0,1.0,1.0
1994,302.0,10.0,104.0,134.0,1.0,1.0,1.0
1994,121.0,9.0,113.0,171.0,2.0,1.0,1.0
1994,121.0,9.0,317.0,171.0,2.0,1.0,1.0
1994,302.0,10.0,161.0,195.0,1.0,1.0,1.0
1994,86.0,1.0,126.0,28.0,1.0,1.0,1.0
1994,117.0,2.0,154.0,151.0,1.0,1.0,1.0
1994,96.0,3.0,156.0,108.0,1.0,1.0,1.0
1994,132.0,8.0,146.0,151.0,1.0,1.0,0.0
1994,104.0,1.0,126.0,28.0,1.0,1.0,1.0
1994,55.0,3.0,27.0,249.0,2.0,2.0,0.0
1994,55.0,3.0,27.0,249.0,2.0,2.0,0.0
1994,302.0,1.0,126.0,28.0,1.0,1.0,0.0
1994,66.0,9.0,174.0,176.0,2.0,1.0,0.0
1994,66.0,9.0,3.0,176.0,2.0,1.0,0.0
1994,49.0,9.0,7.0,212.0,1.0,1.0,0.0
1994,66.0,8.0,237.0,173.0,2.0,1.0,1.0
1994,302.0,1.0,28.0,100.0,2.0,1.0,1.0
1994,41.0,9.0,195.0,5.0,2.0,1.0,1.0
1994,66.0,8.0,173.0,119.0,1.0,1.0,1.0
1994,92.0,8.0,151.0,230.0,2.0,1.0,1.0
1994,104.0,9.0,363.0,167.0,2.0,1.0,1.0
1994,24.0,9.0,393.0,151.0,1.0,1.0,0.0
1994,49.0,2.0,7.0,212.0,2.0,1.0,1.0
1994,48.0,8.0,184.0,184.0,2.0,1.0,1.0
1994,83.0,8.0,4.0,121.0,1.0,1.0,1.0
1994,302.0,2.0,212.0,6.0,1.0,1.0,0.0
1994,73.0,13.0,173.0,197.0,3.0,2.0,0.0
1994,73.0,13.0,173.0,197.0,3.0,2.0,0.0
1994,3.0,8.0,363.0,129.0,2.0,1.0,1.0
1994,60.0,10.0,184.0,208.0,1.0,1.0,0.0
1994,68.0,8.0,111.0,138.0,2.0,1.0,0.0
1994,120.0,9.0,114.0,208.0,2.0,1.0,1.0
1994,302.0,3.0,218.0,4.0,1.0,3.0,1.0
1994,26.0,2.0,106.0,368.0,1.0,1.0,0.0
1994,75.0,1.0,126.0,28.0,1.0,1.0,1.0
1994,52.0,3.0,408.0,118.0,2.0,2.0,0.0
1994,52.0,3.0,408.0,118.0,2.0,2.0,0.0
1994,156.0,1.0,7.0,215.0,2.0,1.0,1.0
1994,48.0,12.0,27.0,240.0,1.0,1.0,0.0
1994,122.0,10.0,27.0,239.0,1.0,2.0,0.0
1994,122.0,10.0,27.0,239.0,1.0,2.0,0.0
1994,122.0,8.0,27.0,239.0,1.0,2.0,0.0
1994,96.0,10.0,165.0,171.0,2.0,1.0,1.0
1994,96.0,10.0,211.0,171.0,2.0,1.0,1.0
1994,96.0,10.0,167.0,171.0,2.0,1.0,1.0
1994,51.0,1.0,27.0,187.0,2.0,1.0,1.0
1994,81.0,1.0,114.0,27.0,1.0,1.0,1.0
1994,129.0,2.0,3.0,164.0,2.0,1.0,0.0
1994,302.0,4.0,200.0,208.0,1.0,1.0,1.0
1994,86.0,2.0,28.0,126.0,2.0,1.0,1.0
1994,302.0,10.0,207.0,251.0,2.0,3.0,0.0
1994,302.0,10.0,207.0,251.0,2.0,3.0,0.0
1994,302.0,2.0,207.0,251.0,2.0,3.0,0.0
1994,302.0,10.0,19.0,251.0,2.0,3.0,0.0
1994,302.0,10.0,19.0,251.0,2.0,3.0,0.0
1994,302.0,2.0,19.0,251.0,2.0,3.0,0.0
1994,302.0,1.0,100.0,28.0,1.0,1.0,1.0
1994,109.0,8.0,119.0,173.0,2.0,1.0,0.0
1994,110.0,1.0,151.0,145.0,1.0,1.0,0.0
1994,109.0,1.0,151.0,249.0,1.0,1.0,0.0
1994,85.0,1.0,126.0,28.0,1.0,1.0,1.0
1994,110.0,1.0,1.0,137.0,2.0,1.0,1.0
1994,87.0,2.0,28.0,224.0,2.0,1.0,1.0
1994,5.0,2.0,186.0,27.0,1.0,1.0,1.0
1994,132.0,8.0,3.0,116.0,2.0,1.0,0.0
1994,52.0,2.0,176.0,329.0,2.0,1.0,1.0
1994,121.0,9.0,171.0,195.0,2.0,1.0,0.0
1994,29.0,8.0,151.0,145.0,2.0,1.0,1.0
1994,66.0,9.0,8.0,110.0,1.0,1.0,0.0
1994,55.0,9.0,215.0,8.0,1.0,1.0,1.0
1994,9.0,12.0,369.0,240.0,1.0,1.0,1.0
1994,96.0,8.0,116.0,145.0,2.0,1.0,0.0
1994,121.0,1.0,100.0,27.0,1.0,1.0,0.0
1994,126.0,9.0,208.0,8.0,1.0,1.0,1.0
1994,105.0,2.0,4.0,170.0,2.0,1.0,1.0
1994,63.0,4.0,28.0,215.0,2.0,1.0,1.0
1994,88.0,1.0,27.0,100.0,2.0,1.0,0.0
1994,88.0,1.0,27.0,100.0,2.0,1.0,0.0
1994,80.0,8.0,171.0,234.0,1.0,1.0,0.0
1994,302.0,3.0,250.0,162.0,1.0,3.0,1.0
1994,302.0,9.0,245.0,4.0,1.0,1.0,0.0
1994,302.0,9.0,245.0,4.0,1.0,1.0,0.0
1994,50.0,1.0,27.0,16.0,1.0,1.0,1.0
1994,50.0,1.0,27.0,16.0,1.0,1.0,1.0
1994,57.0,6.0,216.0,111.0,2.0,1.0,1.0
1994,108.0,5.0,21.0,239.0,2.0,1.0,1.0
1994,55.0,8.0,326.0,243.0,1.0,1.0,1.0
1994,77.0,9.0,27.0,251.0,2.0,1.0,1.0
1994,77.0,9.0,28.0,251.0,2.0,1.0,1.0
1994,104.0,3.0,3.0,218.0,1.0,1.0,0.0
1994,127.0,3.0,239.0,26.0,2.0,1.0,1.0
1994,127.0,3.0,239.0,26.0,2.0,1.0,1.0
1994,61.0,2.0,19.0,251.0,1.0,3.0,0.0
1994,61.0,2.0,251.0,251.0,1.0,3.0,0.0
1994,61.0,2.0,27.0,251.0,1.0,3.0,0.0
1994,127.0,1.0,28.0,126.0,1.0,1.0,0.0
1995,129.0,1.0,28.0,126.0,2.0,1.0,1.0
1995,24.0,1.0,126.0,28.0,1.0,1.0,1.0
1995,79.0,8.0,113.0,138.0,2.0,1.0,1.0
1995,134.0,1.0,126.0,27.0,1.0,1.0,0.0
1995,91.0,8.0,135.0,138.0,2.0,1.0,1.0
1995,28.0,7.0,382.0,151.0,1.0,1.0,1.0
1995,44.0,1.0,100.0,28.0,1.0,1.0,1.0
1995,103.0,9.0,241.0,195.0,1.0,1.0,0.0
1995,55.0,1.0,100.0,27.0,1.0,1.0,1.0
1995,55.0,1.0,100.0,27.0,1.0,1.0,1.0
1995,27.0,7.0,249.0,231.0,1.0,1.0,0.0
1995,24.0,9.0,129.0,406.0,1.0,1.0,1.0
1995,109.0,8.0,116.0,208.0,2.0,1.0,0.0
1995,96.0,8.0,208.0,104.0,1.0,1.0,0.0
1995,96.0,8.0,104.0,208.0,2.0,1.0,1.0
1995,80.0,8.0,172.0,172.0,2.0,1.0,0.0
1995,9.0,12.0,369.0,240.0,1.0,1.0,1.0
1995,66.0,8.0,113.0,113.0,1.0,1.0,1.0
1995,65.0,1.0,126.0,27.0,1.0,1.0,0.0
1995,48.0,9.0,19.0,185.0,1.0,1.0,1.0
1995,302.0,8.0,25.0,19.0,2.0,3.0,1.0
1995,114.0,8.0,151.0,145.0,2.0,1.0,1.0
1995,114.0,9.0,151.0,145.0,2.0,1.0,1.0
1995,48.0,9.0,147.0,173.0,2.0,1.0,1.0
1995,48.0,9.0,147.0,173.0,2.0,1.0,1.0
1995,48.0,9.0,147.0,173.0,2.0,1.0,1.0
1995,302.0,8.0,231.0,145.0,2.0,1.0,1.0
1995,24.0,9.0,27.0,205.0,2.0,1.0,1.0
1995,24.0,9.0,124.0,205.0,2.0,1.0,1.0
1995,3.0,8.0,176.0,27.0,1.0,1.0,0.0
1995,302.0,4.0,195.0,28.0,1.0,1.0,0.0
1995,302.0,4.0,195.0,28.0,1.0,1.0,0.0
1995,46.0,10.0,19.0,165.0,2.0,1.0,1.0
1995,48.0,9.0,195.0,228.0,2.0,1.0,1.0
1995,71.0,8.0,151.0,145.0,2.0,1.0,0.0
1995,94.0,2.0,28.0,3.0,2.0,1.0,1.0
1995,94.0,2.0,28.0,3.0,2.0,1.0,1.0
1995,94.0,2.0,28.0,3.0,2.0,1.0,1.0
1995,94.0,2.0,28.0,3.0,2.0,1.0,1.0
1995,94.0,2.0,316.0,3.0,2.0,1.0,1.0
1995,94.0,2.0,316.0,3.0,2.0,1.0,1.0
1995,56.0,10.0,113.0,19.0,1.0,1.0,1.0
1995,58.0,10.0,170.0,28.0,1.0,2.0,0.0
1995,58.0,10.0,170.0,28.0,1.0,2.0,0.0
1995,127.0,2.0,251.0,211.0,1.0,1.0,1.0
1995,127.0,2.0,251.0,211.0,1.0,1.0,1.0
1995,65.0,1.0,100.0,27.0,1.0,1.0,1.0
1995,65.0,1.0,100.0,27.0,1.0,1.0,1.0
1995,100.0,2.0,145.0,151.0,1.0,1.0,1.0
1995,60.0,1.0,126.0,28.0,1.0,1.0,1.0
1995,302.0,4.0,136.0,28.0,1.0,3.0,1.0
1995,302.0,4.0,136.0,28.0,1.0,3.0,1.0
1995,109.0,1.0,172.0,184.0,1.0,1.0,0.0
1995,24.0,7.0,152.0,382.0,2.0,1.0,0.0
1995,82.0,1.0,100.0,27.0,1.0,1.0,0.0
1995,48.0,1.0,27.0,100.0,2.0,1.0,1.0
1995,113.0,3.0,115.0,28.0,1.0,3.0,1.0
1995,113.0,3.0,115.0,28.0,1.0,3.0,1.0
1995,104.0,12.0,27.0,114.0,1.0,1.0,1.0
1995,86.0,9.0,249.0,151.0,1.0,1.0,1.0
1995,302.0,8.0,125.0,123.0,2.0,1.0,1.0
1995,302.0,5.0,211.0,162.0,2.0,3.0,0.0
1995,119.0,9.0,145.0,27.0,1.0,1.0,1.0
1995,119.0,9.0,145.0,27.0,1.0,1.0,1.0
1995,302.0,10.0,160.0,161.0,1.0,1.0,1.0
1995,132.0,1.0,100.0,27.0,1.0,1.0,1.0
1995,48.0,9.0,19.0,171.0,2.0,1.0,0.0
1995,48.0,9.0,19.0,171.0,2.0,1.0,0.0
1995,302.0,9.0,134.0,113.0,1.0,1.0,0.0
1995,5.0,2.0,186.0,27.0,1.0,1.0,0.0
1995,5.0,2.0,186.0,27.0,1.0,1.0,0.0
1995,5.0,2.0,186.0,27.0,1.0,1.0,0.0
1995,5.0,2.0,186.0,27.0,1.0,1.0,0.0
1995,5.0,2.0,186.0,27.0,1.0,1.0,0.0
1995,21.0,7.0,151.0,382.0,2.0,1.0,0.0
1995,302.0,4.0,25.0,5.0,1.0,1.0,1.0
1995,55.0,1.0,100.0,27.0,1.0,1.0,0.0
1995,90.0,1.0,195.0,27.0,1.0,1.0,1.0
1995,63.0,8.0,116.0,116.0,1.0,1.0,0.0
1995,3.0,12.0,27.0,240.0,1.0,2.0,0.0
1995,3.0,12.0,27.0,240.0,1.0,2.0,0.0
